Ticker, Title, Link, Holding, Weight
CDIV,Manulife Smart Dividend ETF - CAD,https://etfmarket.neo.inc/en/fund/CDIV,Russel Metals Inc,0.0385
CDIV,Manulife Smart Dividend ETF - CAD,https://etfmarket.neo.inc/en/fund/CDIV,Labrador Iron Ore Royalty Corp,0.0366
CDIV,Manulife Smart Dividend ETF - CAD,https://etfmarket.neo.inc/en/fund/CDIV,Manulife Financial Corp,0.0359
CDIV,Manulife Smart Dividend ETF - CAD,https://etfmarket.neo.inc/en/fund/CDIV,Northwest Healthcare Properties Real Estate Investment Trust,0.0336
CDIV,Manulife Smart Dividend ETF - CAD,https://etfmarket.neo.inc/en/fund/CDIV,SmartCentres Real Estate Investment Trust,0.0286
CDIV,Manulife Smart Dividend ETF - CAD,https://etfmarket.neo.inc/en/fund/CDIV,IGM Financial Inc,0.0223
CDIV,Manulife Smart Dividend ETF - CAD,https://etfmarket.neo.inc/en/fund/CDIV,Atco Ltd,0.0209
CDIV,Manulife Smart Dividend ETF - CAD,https://etfmarket.neo.inc/en/fund/CDIV,Bank of Nova Scotia,0.0195
CDIV,Manulife Smart Dividend ETF - CAD,https://etfmarket.neo.inc/en/fund/CDIV,Imperial Oil Ltd,0.0104
CDIV,Manulife Smart Dividend ETF - CAD,https://etfmarket.neo.inc/en/fund/CDIV,TELUS Corp,0.0099
CDIV,Manulife Smart Dividend ETF - CAD,https://etfmarket.neo.inc/en/fund/CDIV,Granite Real Estate Investment Trust,0.0092
CDIV,Manulife Smart Dividend ETF - CAD,https://etfmarket.neo.inc/en/fund/CDIV,Canadian Imperial Bank of Commerce,0.0091
CDIV,Manulife Smart Dividend ETF - CAD,https://etfmarket.neo.inc/en/fund/CDIV,Exchange Income Corp,0.0083
CDIV,Manulife Smart Dividend ETF - CAD,https://etfmarket.neo.inc/en/fund/CDIV,Dream Industrial Real Estate Investment Trust,0.0081
SITB,Scotia Canadian Bond Index Tracker ETF - CAD,https://etfmarket.neo.inc/en/fund/SITB,,
CGR,iShares Global Real Estate Index ETF - CAD,https://etfmarket.neo.inc/en/fund/CGR,American Tower Corp,0.0458
CGR,iShares Global Real Estate Index ETF - CAD,https://etfmarket.neo.inc/en/fund/CGR,Crown Castle International Corp,0.04
CGR,iShares Global Real Estate Index ETF - CAD,https://etfmarket.neo.inc/en/fund/CGR,Public Storage,0.0398
CGR,iShares Global Real Estate Index ETF - CAD,https://etfmarket.neo.inc/en/fund/CGR,Equinix Inc,0.0394
CGR,iShares Global Real Estate Index ETF - CAD,https://etfmarket.neo.inc/en/fund/CGR,Realty Income Corp,0.0381
CGR,iShares Global Real Estate Index ETF - CAD,https://etfmarket.neo.inc/en/fund/CGR,Prologis Inc,0.037
CGR,iShares Global Real Estate Index ETF - CAD,https://etfmarket.neo.inc/en/fund/CGR,Digital Realty Trust Inc,0.0336
CGR,iShares Global Real Estate Index ETF - CAD,https://etfmarket.neo.inc/en/fund/CGR,Welltower OP LLC,0.0328
CGR,iShares Global Real Estate Index ETF - CAD,https://etfmarket.neo.inc/en/fund/CGR,SBA Communications Corp,0.0327
CGR,iShares Global Real Estate Index ETF - CAD,https://etfmarket.neo.inc/en/fund/CGR,Simon Property Group Inc,0.0296
CGR,iShares Global Real Estate Index ETF - CAD,https://etfmarket.neo.inc/en/fund/CGR,VICI Properties Inc,0.0275
CGR,iShares Global Real Estate Index ETF - CAD,https://etfmarket.neo.inc/en/fund/CGR,AvalonBay Communities Inc,0.0248
CGR,iShares Global Real Estate Index ETF - CAD,https://etfmarket.neo.inc/en/fund/CGR,Equity Residential,0.0226
CGR,iShares Global Real Estate Index ETF - CAD,https://etfmarket.neo.inc/en/fund/CGR,Extra Space Storage Inc,0.0214
CGR,iShares Global Real Estate Index ETF - CAD,https://etfmarket.neo.inc/en/fund/CGR,Vonovia SE,0.0211
CGR,iShares Global Real Estate Index ETF - CAD,https://etfmarket.neo.inc/en/fund/CGR,Goodman Group,0.0205
CGR,iShares Global Real Estate Index ETF - CAD,https://etfmarket.neo.inc/en/fund/CGR,Duke Realty Corp,0.0202
CGR,iShares Global Real Estate Index ETF - CAD,https://etfmarket.neo.inc/en/fund/CGR,Invitation Homes Inc,0.0201
CGR,iShares Global Real Estate Index ETF - CAD,https://etfmarket.neo.inc/en/fund/CGR,Alexandria Real Estate Equities Inc,0.0201
CGR,iShares Global Real Estate Index ETF - CAD,https://etfmarket.neo.inc/en/fund/CGR,Mitsui Fudosan Co Ltd,0.0187
CGR,iShares Global Real Estate Index ETF - CAD,https://etfmarket.neo.inc/en/fund/CGR,Ventas Inc,0.0187
CGR,iShares Global Real Estate Index ETF - CAD,https://etfmarket.neo.inc/en/fund/CGR,Mitsubishi Estate Co Ltd,0.0184
CGR,iShares Global Real Estate Index ETF - CAD,https://etfmarket.neo.inc/en/fund/CGR,Mid-America Apartment Communities Inc,0.0182
CGR,iShares Global Real Estate Index ETF - CAD,https://etfmarket.neo.inc/en/fund/CGR,Sun Communities Inc,0.0173
CGR,iShares Global Real Estate Index ETF - CAD,https://etfmarket.neo.inc/en/fund/CGR,Sun Hung Kai Properties Ltd,0.0168
HAC,Horizons Seasonal Rotation ETF - CAD,https://etfmarket.neo.inc/en/fund/HAC,Horizons S&P 500 ETF,0.4595
HAC,Horizons Seasonal Rotation ETF - CAD,https://etfmarket.neo.inc/en/fund/HAC,Horizons High Interest Savings ETF,0.0896
HAC,Horizons Seasonal Rotation ETF - CAD,https://etfmarket.neo.inc/en/fund/HAC,Consumer Staples Select Sector SPDR® ETF,0.0812
HAC,Horizons Seasonal Rotation ETF - CAD,https://etfmarket.neo.inc/en/fund/HAC,Utilities Select Sector SPDR® ETF,0.0602
HAC,Horizons Seasonal Rotation ETF - CAD,https://etfmarket.neo.inc/en/fund/HAC,iShares Biotechnology ETF,0.0591
HAC,Horizons Seasonal Rotation ETF - CAD,https://etfmarket.neo.inc/en/fund/HAC,Horizons S&P/TSX Capped Composite ETF,0.0492
HAC,Horizons Seasonal Rotation ETF - CAD,https://etfmarket.neo.inc/en/fund/HAC,Horizons Gold ETF,0.0488
HAC,Horizons Seasonal Rotation ETF - CAD,https://etfmarket.neo.inc/en/fund/HAC,Horizons US Dollar Currency ETF,0.0399
HAC,Horizons Seasonal Rotation ETF - CAD,https://etfmarket.neo.inc/en/fund/HAC,Health Care Select Sector SPDR® ETF,0.0299
HAC,Horizons Seasonal Rotation ETF - CAD,https://etfmarket.neo.inc/en/fund/HAC,FT AlphaDEX US Health Care Sector ETF,0.0215
HAC,Horizons Seasonal Rotation ETF - CAD,https://etfmarket.neo.inc/en/fund/HAC,Horizons Equal Weight Canada REIT ETF,0.0193
XEH,iShares MSCI Europe IMI Index ETF Hedged - CAD,https://etfmarket.neo.inc/en/fund/XEH,Nestle SA,0.0338
XEH,iShares MSCI Europe IMI Index ETF Hedged - CAD,https://etfmarket.neo.inc/en/fund/XEH,Roche Holding AG,0.0237
XEH,iShares MSCI Europe IMI Index ETF Hedged - CAD,https://etfmarket.neo.inc/en/fund/XEH,AstraZeneca PLC,0.0205
XEH,iShares MSCI Europe IMI Index ETF Hedged - CAD,https://etfmarket.neo.inc/en/fund/XEH,Novo Nordisk A/S Class B,0.0189
XEH,iShares MSCI Europe IMI Index ETF Hedged - CAD,https://etfmarket.neo.inc/en/fund/XEH,Novartis AG,0.0186
XEH,iShares MSCI Europe IMI Index ETF Hedged - CAD,https://etfmarket.neo.inc/en/fund/XEH,Shell PLC,0.0181
XEH,iShares MSCI Europe IMI Index ETF Hedged - CAD,https://etfmarket.neo.inc/en/fund/XEH,ASML Holding NV,0.0177
XEH,iShares MSCI Europe IMI Index ETF Hedged - CAD,https://etfmarket.neo.inc/en/fund/XEH,LVMH Moet Hennessy Louis Vuitton SE,0.0171
XEH,iShares MSCI Europe IMI Index ETF Hedged - CAD,https://etfmarket.neo.inc/en/fund/XEH,HSBC Holdings PLC,0.0127
XEH,iShares MSCI Europe IMI Index ETF Hedged - CAD,https://etfmarket.neo.inc/en/fund/XEH,TotalEnergies SE,0.0123
XEH,iShares MSCI Europe IMI Index ETF Hedged - CAD,https://etfmarket.neo.inc/en/fund/XEH,Unilever PLC,0.0119
XEH,iShares MSCI Europe IMI Index ETF Hedged - CAD,https://etfmarket.neo.inc/en/fund/XEH,Sanofi SA,0.0115
XEH,iShares MSCI Europe IMI Index ETF Hedged - CAD,https://etfmarket.neo.inc/en/fund/XEH,GSK PLC,0.011
XEH,iShares MSCI Europe IMI Index ETF Hedged - CAD,https://etfmarket.neo.inc/en/fund/XEH,Diageo PLC,0.0101
XEH,iShares MSCI Europe IMI Index ETF Hedged - CAD,https://etfmarket.neo.inc/en/fund/XEH,SAP SE,0.0095
XEH,iShares MSCI Europe IMI Index ETF Hedged - CAD,https://etfmarket.neo.inc/en/fund/XEH,British American Tobacco PLC,0.0092
XEH,iShares MSCI Europe IMI Index ETF Hedged - CAD,https://etfmarket.neo.inc/en/fund/XEH,BP PLC,0.0087
XEH,iShares MSCI Europe IMI Index ETF Hedged - CAD,https://etfmarket.neo.inc/en/fund/XEH,L'Oreal SA,0.0086
XEH,iShares MSCI Europe IMI Index ETF Hedged - CAD,https://etfmarket.neo.inc/en/fund/XEH,Siemens AG,0.0076
XEH,iShares MSCI Europe IMI Index ETF Hedged - CAD,https://etfmarket.neo.inc/en/fund/XEH,Allianz SE,0.0074
XEH,iShares MSCI Europe IMI Index ETF Hedged - CAD,https://etfmarket.neo.inc/en/fund/XEH,Air Liquide SA,0.0068
XEH,iShares MSCI Europe IMI Index ETF Hedged - CAD,https://etfmarket.neo.inc/en/fund/XEH,Schneider Electric SE,0.0065
XEH,iShares MSCI Europe IMI Index ETF Hedged - CAD,https://etfmarket.neo.inc/en/fund/XEH,Zurich Insurance Group AG,0.0064
XEH,iShares MSCI Europe IMI Index ETF Hedged - CAD,https://etfmarket.neo.inc/en/fund/XEH,Deutsche Telekom AG,0.0063
XEH,iShares MSCI Europe IMI Index ETF Hedged - CAD,https://etfmarket.neo.inc/en/fund/XEH,Rio Tinto PLC,0.0063
HAZ,Horizons Active Global Dividend ETF - CAD,https://etfmarket.neo.inc/en/fund/HAZ,Broadcom Inc,0.0582
HAZ,Horizons Active Global Dividend ETF - CAD,https://etfmarket.neo.inc/en/fund/HAZ,Apple Inc,0.0534
HAZ,Horizons Active Global Dividend ETF - CAD,https://etfmarket.neo.inc/en/fund/HAZ,Microsoft Corp,0.0479
HAZ,Horizons Active Global Dividend ETF - CAD,https://etfmarket.neo.inc/en/fund/HAZ,Williams Companies Inc,0.0409
HAZ,Horizons Active Global Dividend ETF - CAD,https://etfmarket.neo.inc/en/fund/HAZ,Accenture PLC,0.038
HAZ,Horizons Active Global Dividend ETF - CAD,https://etfmarket.neo.inc/en/fund/HAZ,Medical Properties Trust Inc,0.0368
HAZ,Horizons Active Global Dividend ETF - CAD,https://etfmarket.neo.inc/en/fund/HAZ,Nestle SA,0.0363
HAZ,Horizons Active Global Dividend ETF - CAD,https://etfmarket.neo.inc/en/fund/HAZ,AXA SA,0.0361
HAZ,Horizons Active Global Dividend ETF - CAD,https://etfmarket.neo.inc/en/fund/HAZ,Royal Bank of Canada,0.0358
HAZ,Horizons Active Global Dividend ETF - CAD,https://etfmarket.neo.inc/en/fund/HAZ,TotalEnergies SE,0.0352
HAZ,Horizons Active Global Dividend ETF - CAD,https://etfmarket.neo.inc/en/fund/HAZ,Costco Wholesale Corp,0.0344
HAZ,Horizons Active Global Dividend ETF - CAD,https://etfmarket.neo.inc/en/fund/HAZ,Shell PLC ADR (Representing - Ordinary Shares),0.0311
HAZ,Horizons Active Global Dividend ETF - CAD,https://etfmarket.neo.inc/en/fund/HAZ,Johnson & Johnson,0.0286
HAZ,Horizons Active Global Dividend ETF - CAD,https://etfmarket.neo.inc/en/fund/HAZ,Republic Services Inc,0.0266
HAZ,Horizons Active Global Dividend ETF - CAD,https://etfmarket.neo.inc/en/fund/HAZ,Air Products & Chemicals Inc,0.0264
HAZ,Horizons Active Global Dividend ETF - CAD,https://etfmarket.neo.inc/en/fund/HAZ,UnitedHealth Group Inc,0.0242
HAZ,Horizons Active Global Dividend ETF - CAD,https://etfmarket.neo.inc/en/fund/HAZ,Wolters Kluwer NV,0.0236
HAZ,Horizons Active Global Dividend ETF - CAD,https://etfmarket.neo.inc/en/fund/HAZ,Waste Management Inc,0.0235
HAZ,Horizons Active Global Dividend ETF - CAD,https://etfmarket.neo.inc/en/fund/HAZ,EPR Properties,0.0233
HAZ,Horizons Active Global Dividend ETF - CAD,https://etfmarket.neo.inc/en/fund/HAZ,Mastercard Inc,0.0229
HAZ,Horizons Active Global Dividend ETF - CAD,https://etfmarket.neo.inc/en/fund/HAZ,AstraZeneca PLC,0.0223
HAZ,Horizons Active Global Dividend ETF - CAD,https://etfmarket.neo.inc/en/fund/HAZ,Schneider Electric SE,0.0218
HAZ,Horizons Active Global Dividend ETF - CAD,https://etfmarket.neo.inc/en/fund/HAZ,McDonald's Corp,0.0217
HAZ,Horizons Active Global Dividend ETF - CAD,https://etfmarket.neo.inc/en/fund/HAZ,EOG Resources Inc,0.0216
HAZ,Horizons Active Global Dividend ETF - CAD,https://etfmarket.neo.inc/en/fund/HAZ,The Home Depot Inc,0.0214
VCB,Vanguard Canadian Corporate Bond Index ETF - CAD,https://etfmarket.neo.inc/en/fund/VCB,Canada (Government of) 1.5%,0.008
VCB,Vanguard Canadian Corporate Bond Index ETF - CAD,https://etfmarket.neo.inc/en/fund/VCB,Bank NS Halifax 2.95%,0.0077
VCB,Vanguard Canadian Corporate Bond Index ETF - CAD,https://etfmarket.neo.inc/en/fund/VCB,The Toronto-Dominion Bank 2.667%,0.0073
VCB,Vanguard Canadian Corporate Bond Index ETF - CAD,https://etfmarket.neo.inc/en/fund/VCB,Canadian Imperial Bank of Commerce 2.75%,0.0067
VCB,Vanguard Canadian Corporate Bond Index ETF - CAD,https://etfmarket.neo.inc/en/fund/VCB,The Toronto-Dominion Bank 3.105%,0.0065
VCB,Vanguard Canadian Corporate Bond Index ETF - CAD,https://etfmarket.neo.inc/en/fund/VCB,Royal Bank of Canada 3.369%,0.0062
VCB,Vanguard Canadian Corporate Bond Index ETF - CAD,https://etfmarket.neo.inc/en/fund/VCB,Bank Montreal Que 3.19%,0.0062
VCB,Vanguard Canadian Corporate Bond Index ETF - CAD,https://etfmarket.neo.inc/en/fund/VCB,Royal Bank of Canada 2.609%,0.0058
VCB,Vanguard Canadian Corporate Bond Index ETF - CAD,https://etfmarket.neo.inc/en/fund/VCB,Apple Inc. 2.513%,0.0056
VCB,Vanguard Canadian Corporate Bond Index ETF - CAD,https://etfmarket.neo.inc/en/fund/VCB,Bank Montreal Que 2.89%,0.0052
VCB,Vanguard Canadian Corporate Bond Index ETF - CAD,https://etfmarket.neo.inc/en/fund/VCB,Royal Bank of Canada 3.296%,0.0052
VCB,Vanguard Canadian Corporate Bond Index ETF - CAD,https://etfmarket.neo.inc/en/fund/VCB,The Toronto-Dominion Bank 1.909%,0.0052
VCB,Vanguard Canadian Corporate Bond Index ETF - CAD,https://etfmarket.neo.inc/en/fund/VCB,Bank of Nova Scotia 1.85%,0.005
VCB,Vanguard Canadian Corporate Bond Index ETF - CAD,https://etfmarket.neo.inc/en/fund/VCB,The Toronto-Dominion Bank 3.226%,0.0049
VCB,Vanguard Canadian Corporate Bond Index ETF - CAD,https://etfmarket.neo.inc/en/fund/VCB,Royal Bank of Canada 2.352%,0.0049
VCB,Vanguard Canadian Corporate Bond Index ETF - CAD,https://etfmarket.neo.inc/en/fund/VCB,Bank NS Halifax 1.95%,0.0048
VCB,Vanguard Canadian Corporate Bond Index ETF - CAD,https://etfmarket.neo.inc/en/fund/VCB,The Toronto-Dominion Bank 1.128%,0.0044
VCB,Vanguard Canadian Corporate Bond Index ETF - CAD,https://etfmarket.neo.inc/en/fund/VCB,Canadian Imperial Bank of Commerce 3.3%,0.0044
VCB,Vanguard Canadian Corporate Bond Index ETF - CAD,https://etfmarket.neo.inc/en/fund/VCB,The Toronto-Dominion Bank 2.85%,0.0044
VCB,Vanguard Canadian Corporate Bond Index ETF - CAD,https://etfmarket.neo.inc/en/fund/VCB,Bank of America Corporation 3.615%,0.0042
VCB,Vanguard Canadian Corporate Bond Index ETF - CAD,https://etfmarket.neo.inc/en/fund/VCB,Bank of Nova Scotia 2.16%,0.0042
VCB,Vanguard Canadian Corporate Bond Index ETF - CAD,https://etfmarket.neo.inc/en/fund/VCB,Canadian Imperial Bank of Commerce 2.95%,0.0042
VCB,Vanguard Canadian Corporate Bond Index ETF - CAD,https://etfmarket.neo.inc/en/fund/VCB,Bank of Nova Scotia 2.49%,0.0042
VCB,Vanguard Canadian Corporate Bond Index ETF - CAD,https://etfmarket.neo.inc/en/fund/VCB,Bank of Montreal 2.7%,0.0042
VCB,Vanguard Canadian Corporate Bond Index ETF - CAD,https://etfmarket.neo.inc/en/fund/VCB,Bank Montreal Que 2.85%,0.0041
VI,Vanguard FTSE Developed All Cap ex North America Index ETF (CAD-hedged) - CAD,https://etfmarket.neo.inc/en/fund/VI,Vanguard FTSE Dev AC ex Nrth Amer ETF,1
XBM,iShares S&P/TSX Global Base Metals Index ETF - CAD,https://etfmarket.neo.inc/en/fund/XBM,BHP Group Ltd,0.1059
XBM,iShares S&P/TSX Global Base Metals Index ETF - CAD,https://etfmarket.neo.inc/en/fund/XBM,Rio Tinto PLC,0.1021
XBM,iShares S&P/TSX Global Base Metals Index ETF - CAD,https://etfmarket.neo.inc/en/fund/XBM,First Quantum Minerals Ltd,0.0962
XBM,iShares S&P/TSX Global Base Metals Index ETF - CAD,https://etfmarket.neo.inc/en/fund/XBM,Alcoa Corp,0.0939
XBM,iShares S&P/TSX Global Base Metals Index ETF - CAD,https://etfmarket.neo.inc/en/fund/XBM,Freeport-McMoRan Inc,0.0921
XBM,iShares S&P/TSX Global Base Metals Index ETF - CAD,https://etfmarket.neo.inc/en/fund/XBM,Teck Resources Ltd,0.0835
XBM,iShares S&P/TSX Global Base Metals Index ETF - CAD,https://etfmarket.neo.inc/en/fund/XBM,Southern Copper Corp,0.0486
XBM,iShares S&P/TSX Global Base Metals Index ETF - CAD,https://etfmarket.neo.inc/en/fund/XBM,Lundin Mining Corp,0.0471
XBM,iShares S&P/TSX Global Base Metals Index ETF - CAD,https://etfmarket.neo.inc/en/fund/XBM,Ivanhoe Mines Ltd,0.038
XBM,iShares S&P/TSX Global Base Metals Index ETF - CAD,https://etfmarket.neo.inc/en/fund/XBM,Arconic Corp,0.0336
XBM,iShares S&P/TSX Global Base Metals Index ETF - CAD,https://etfmarket.neo.inc/en/fund/XBM,Turquoise Hill Resources Ltd,0.0285
XBM,iShares S&P/TSX Global Base Metals Index ETF - CAD,https://etfmarket.neo.inc/en/fund/XBM,MP Materials Corp,0.027
XBM,iShares S&P/TSX Global Base Metals Index ETF - CAD,https://etfmarket.neo.inc/en/fund/XBM,Lithium Americas Corp,0.0257
XBM,iShares S&P/TSX Global Base Metals Index ETF - CAD,https://etfmarket.neo.inc/en/fund/XBM,Constellium SE,0.0181
XBM,iShares S&P/TSX Global Base Metals Index ETF - CAD,https://etfmarket.neo.inc/en/fund/XBM,Aluminum Corp of China Ltd,0.0167
XBM,iShares S&P/TSX Global Base Metals Index ETF - CAD,https://etfmarket.neo.inc/en/fund/XBM,Materion Corp,0.0166
XBM,iShares S&P/TSX Global Base Metals Index ETF - CAD,https://etfmarket.neo.inc/en/fund/XBM,Kaiser Aluminum Corp,0.0139
XBM,iShares S&P/TSX Global Base Metals Index ETF - CAD,https://etfmarket.neo.inc/en/fund/XBM,Compass Minerals International Inc,0.0124
XBM,iShares S&P/TSX Global Base Metals Index ETF - CAD,https://etfmarket.neo.inc/en/fund/XBM,Filo Mining Corp,0.0121
XBM,iShares S&P/TSX Global Base Metals Index ETF - CAD,https://etfmarket.neo.inc/en/fund/XBM,Hudbay Minerals Inc,0.0097
XBM,iShares S&P/TSX Global Base Metals Index ETF - CAD,https://etfmarket.neo.inc/en/fund/XBM,Capstone Copper Corp,0.0094
XBM,iShares S&P/TSX Global Base Metals Index ETF - CAD,https://etfmarket.neo.inc/en/fund/XBM,Standard Lithium Corp,0.0081
XBM,iShares S&P/TSX Global Base Metals Index ETF - CAD,https://etfmarket.neo.inc/en/fund/XBM,Ero Copper Corp,0.0078
XBM,iShares S&P/TSX Global Base Metals Index ETF - CAD,https://etfmarket.neo.inc/en/fund/XBM,Piedmont Lithium Inc,0.0075
XBM,iShares S&P/TSX Global Base Metals Index ETF - CAD,https://etfmarket.neo.inc/en/fund/XBM,Sigma Lithium Corp,0.0074
CEW,iShares Equal Weight Banc & Lifeco ETF - Distributing - CAD,https://etfmarket.neo.inc/en/fund/CEW,Royal Bank of Canada,0.1047
CEW,iShares Equal Weight Banc & Lifeco ETF - Distributing - CAD,https://etfmarket.neo.inc/en/fund/CEW,Manulife Financial Corp,0.1017
CEW,iShares Equal Weight Banc & Lifeco ETF - Distributing - CAD,https://etfmarket.neo.inc/en/fund/CEW,iA Financial Corp Inc,0.1015
CEW,iShares Equal Weight Banc & Lifeco ETF - Distributing - CAD,https://etfmarket.neo.inc/en/fund/CEW,Bank of Nova Scotia,0.0995
CEW,iShares Equal Weight Banc & Lifeco ETF - Distributing - CAD,https://etfmarket.neo.inc/en/fund/CEW,National Bank of Canada,0.0993
CEW,iShares Equal Weight Banc & Lifeco ETF - Distributing - CAD,https://etfmarket.neo.inc/en/fund/CEW,Bank of Montreal,0.0992
CEW,iShares Equal Weight Banc & Lifeco ETF - Distributing - CAD,https://etfmarket.neo.inc/en/fund/CEW,Sun Life Financial Inc,0.098
CEW,iShares Equal Weight Banc & Lifeco ETF - Distributing - CAD,https://etfmarket.neo.inc/en/fund/CEW,Great-West Lifeco Inc,0.0969
CEW,iShares Equal Weight Banc & Lifeco ETF - Distributing - CAD,https://etfmarket.neo.inc/en/fund/CEW,The Toronto-Dominion Bank,0.0963
CEW,iShares Equal Weight Banc & Lifeco ETF - Distributing - CAD,https://etfmarket.neo.inc/en/fund/CEW,Canadian Imperial Bank of Commerce,0.0958
VCIP,Vanguard Conservative Income ETF Portfolio - CAD,https://etfmarket.neo.inc/en/fund/VCIP,Vanguard Canadian Aggregate Bond ETF,0.4704
VCIP,Vanguard Conservative Income ETF Portfolio - CAD,https://etfmarket.neo.inc/en/fund/VCIP,Vanguard Global ex-US Aggt Bd ETF CAD-H,0.1741
VCIP,Vanguard Conservative Income ETF Portfolio - CAD,https://etfmarket.neo.inc/en/fund/VCIP,Vanguard US Aggregate Bond ETF CAD-H,0.1532
VCIP,Vanguard Conservative Income ETF Portfolio - CAD,https://etfmarket.neo.inc/en/fund/VCIP,Vanguard US Total Market ETF,0.0867
VCIP,Vanguard Conservative Income ETF Portfolio - CAD,https://etfmarket.neo.inc/en/fund/VCIP,Vanguard FTSE Canada All Cap ETF,0.0612
VCIP,Vanguard Conservative Income ETF Portfolio - CAD,https://etfmarket.neo.inc/en/fund/VCIP,Vanguard FTSE Dev AC ex Nrth Amer ETF,0.0394
VCIP,Vanguard Conservative Income ETF Portfolio - CAD,https://etfmarket.neo.inc/en/fund/VCIP,Vanguard FTSE Emerging Mkts All Cap ETF,0.015
XSE,iShares Conservative Strategic Fixed Income ETF - Distributing - CAD,https://etfmarket.neo.inc/en/fund/XSE,United States Treasury Notes 0.13%,0.024
XSE,iShares Conservative Strategic Fixed Income ETF - Distributing - CAD,https://etfmarket.neo.inc/en/fund/XSE,United States Treasury Notes 0.63%,0.0157
XSE,iShares Conservative Strategic Fixed Income ETF - Distributing - CAD,https://etfmarket.neo.inc/en/fund/XSE,United States Treasury Notes 0.13%,0.013
XSE,iShares Conservative Strategic Fixed Income ETF - Distributing - CAD,https://etfmarket.neo.inc/en/fund/XSE,United States Treasury Notes 0.13%,0.0122
XSE,iShares Conservative Strategic Fixed Income ETF - Distributing - CAD,https://etfmarket.neo.inc/en/fund/XSE,United States Treasury Notes 0.13%,0.0115
XSE,iShares Conservative Strategic Fixed Income ETF - Distributing - CAD,https://etfmarket.neo.inc/en/fund/XSE,United States Treasury Notes 0.13%,0.0114
XSE,iShares Conservative Strategic Fixed Income ETF - Distributing - CAD,https://etfmarket.neo.inc/en/fund/XSE,United States Treasury Notes 0.63%,0.0113
XSE,iShares Conservative Strategic Fixed Income ETF - Distributing - CAD,https://etfmarket.neo.inc/en/fund/XSE,United States Treasury Notes 0.13%,0.011
XSE,iShares Conservative Strategic Fixed Income ETF - Distributing - CAD,https://etfmarket.neo.inc/en/fund/XSE,United States Treasury Notes 0.13%,0.0106
XSE,iShares Conservative Strategic Fixed Income ETF - Distributing - CAD,https://etfmarket.neo.inc/en/fund/XSE,United States Treasury Notes 0.38%,0.0093
XSE,iShares Conservative Strategic Fixed Income ETF - Distributing - CAD,https://etfmarket.neo.inc/en/fund/XSE,United States Treasury Notes 0.13%,0.0088
XSE,iShares Conservative Strategic Fixed Income ETF - Distributing - CAD,https://etfmarket.neo.inc/en/fund/XSE,United States Treasury Notes 0.5%,0.0088
XSE,iShares Conservative Strategic Fixed Income ETF - Distributing - CAD,https://etfmarket.neo.inc/en/fund/XSE,United States Treasury Notes 0.13%,0.0084
XSE,iShares Conservative Strategic Fixed Income ETF - Distributing - CAD,https://etfmarket.neo.inc/en/fund/XSE,United States Treasury Notes 0.13%,0.0079
XSE,iShares Conservative Strategic Fixed Income ETF - Distributing - CAD,https://etfmarket.neo.inc/en/fund/XSE,Canada (Government of) 2%,0.0071
XSE,iShares Conservative Strategic Fixed Income ETF - Distributing - CAD,https://etfmarket.neo.inc/en/fund/XSE,United States Treasury Notes 0.63%,0.0068
XSE,iShares Conservative Strategic Fixed Income ETF - Distributing - CAD,https://etfmarket.neo.inc/en/fund/XSE,United States Treasury Notes 0.25%,0.0064
XSE,iShares Conservative Strategic Fixed Income ETF - Distributing - CAD,https://etfmarket.neo.inc/en/fund/XSE,Canada (Government of) 1.75%,0.0061
XSE,iShares Conservative Strategic Fixed Income ETF - Distributing - CAD,https://etfmarket.neo.inc/en/fund/XSE,BlackRock Cash Funds Treasury SL Agency,0.006
XSE,iShares Conservative Strategic Fixed Income ETF - Distributing - CAD,https://etfmarket.neo.inc/en/fund/XSE,Canada (Government of) 0.5%,0.0059
XSE,iShares Conservative Strategic Fixed Income ETF - Distributing - CAD,https://etfmarket.neo.inc/en/fund/XSE,Canada Housing Trust No.1 2.9%,0.0051
XSE,iShares Conservative Strategic Fixed Income ETF - Distributing - CAD,https://etfmarket.neo.inc/en/fund/XSE,Canada (Government of) 1.5%,0.0049
XSE,iShares Conservative Strategic Fixed Income ETF - Distributing - CAD,https://etfmarket.neo.inc/en/fund/XSE,Canada (Government of) 1.5%,0.0048
XSE,iShares Conservative Strategic Fixed Income ETF - Distributing - CAD,https://etfmarket.neo.inc/en/fund/XSE,Canada (Government of) 2%,0.0044
XSE,iShares Conservative Strategic Fixed Income ETF - Distributing - CAD,https://etfmarket.neo.inc/en/fund/XSE,Canada (Government of) 0.25%,0.0043
NINT,NBI Active International Equity ETF - CAD,https://etfmarket.neo.inc/en/fund/NINT,Novartis AG,0.0662
NINT,NBI Active International Equity ETF - CAD,https://etfmarket.neo.inc/en/fund/NINT,Teleperformance SE,0.0621
NINT,NBI Active International Equity ETF - CAD,https://etfmarket.neo.inc/en/fund/NINT,Deutsche Boerse AG,0.0563
NINT,NBI Active International Equity ETF - CAD,https://etfmarket.neo.inc/en/fund/NINT,Prudential PLC,0.0537
NINT,NBI Active International Equity ETF - CAD,https://etfmarket.neo.inc/en/fund/NINT,Ashtead Group PLC,0.0516
NINT,NBI Active International Equity ETF - CAD,https://etfmarket.neo.inc/en/fund/NINT,DBS Group Holdings Ltd,0.0498
